"","rRichness","cv","varrat","AvgPlotRich","Evenness","Jaccard","Turnover","Npatches","growrt","competition","env_var","disp","patch_het","autocorr","sp_mean_synchrony","jacc.tu","jacc.ne"
"1",0.401951131221719,0.213900910144871,9.72263546652305,91.1654901960784,0.885976967542083,0.985891081871345,0.00176343018138039,25,0.176143311,0.000729824,0.319178615,0.015053972,0.292828301,0.403030552,0.669288414166815,0.99434283625731,0.991548245614035
"2",-0.0143167266906763,0.0134913535983014,0.691262808610506,36.1612645058023,0.865581325183564,0.998896856039713,0.00208427130247445,49,0.159844456,0.02371828,0.057876402,0.059487926,0.354730046,0.298620738,0.182796840489309,1,0.998896856039713
"3",0.797996121525533,0.495432320700204,2.82110287486651,68.2570806100218,0.86196104714397,1,0.0118565513565718,36,0.222173931,0.03187933,0.423653702,0.236233243,0.018867272,0.183213576,0.518592901867928,1,1
"4",0.790154420742656,0.302892410169231,2.07007506329441,70.078431372549,0.850637621838357,1,0.0230580278139263,64,0.21915923,0.01727452,0.492192965,0.365688924,0.234092915,0.520875384,0.58030488886272,1,1
"5",0.0291288084464555,0.0362791791064426,1.24785267992565,68.4447058823529,0.898176494868624,0.998888888888889,0.00957285500102379,25,0.006600015,0.041625029,0.157979915,0.146210744,0.268814674,0.222699484,0.205191303622659,1,0.998888888888889
"6",0.0374226818932701,0.0291084469816591,0.509838978007051,32.7167755991285,0.871505767444704,1,0.00105725604045497,36,0.222313997,0.026280681,0.150002447,0.048021289,0.207943131,0.007685799,0.365121564507946,1,1
"7",0.716323978309272,0.29401727903216,7.25354505868528,97.9466911764706,0.854452837423881,0.974114565117479,0.0122301030263931,64,0.176005107,0.000397079,0.490932859,0.370967838,0.320349429,0.373613564,0.632292698963771,0.991186354038966,0.982928211078514
"8",0.0140250377073906,0.0114447655612986,0.754245488702594,109.843921568627,0.893660029993324,1,0.00577230030092684,25,0.034570846,0.000716733,0.073527792,0.496925545,0.382384353,0.686504485,0.212209361283624,1,1
"9",0.41229592760181,0.0566333532875207,0.72974617223229,31.7003921568627,0.881664721402487,1,0.00215684455786276,25,0.166677642,0.00427603,0.412098338,0.205534275,0.431835555,0.732864896,0.545329896947892,1,1
"10",0.0307260767554885,0.0455387064561575,1.04562479917408,44.6870007262164,0.880169582753015,1,0.00463142721561526,81,0.221531476,0.014664904,0.161056315,0.426419986,0.447322953,0.69491369,0.501289801201594,1,1
"11",-0.0104662170138074,0.0223681659973293,2.72593176578051,86.081568627451,0.851238913342679,0.996923076923077,0.0201881657086141,25,0.194987522,0.026253635,0.05947673,0.478012236,0.109393553,0.270033835,0.0774132551791728,1,0.996923076923077
"12",0.0190015082956259,0.0245449407996033,0.445226243373244,45.2837690631808,0.815127581399443,0.995238095238095,0.000514150258974806,36,0.098818664,0.007394267,0.164455822,0.013936253,0.455955264,0.618210425,0.495259806152921,0.999654934437543,0.995583160800552
"13",0.435280936057407,0.219711571335507,3.66569368408972,113.804509803922,0.827362447032815,0.986406390159738,0.0054460585133531,100,0.014801425,0.012034486,0.400018903,0.132389567,0.207887854,0.082946365,0.532985646525716,0.995166870640944,0.991239519518793
"14",0.0140728291316527,0.00726466589480186,0.142805129387917,39.6574074074074,0.886961596050541,1,0.00597551589723475,36,0.182086093,0.013214394,0.08685049,0.499163284,0.021558141,0.504113009,0.125563734128117,1,1
"15",0.0333543058248941,0.0754786323399763,1.36470077520662,47.4901960784314,0.874689562018169,0.993162393162393,0.0264131857393479,36,0.009547865,0.041343736,0.140926893,0.445705186,0.490693527,0.478519391,0.267281970679768,1,0.993162393162393
"16",0.359707267522394,0.179912091636456,4.86042429438979,97.6070428171269,0.917949209388933,0.995789577967109,0.0129519940446604,49,0.189282984,0.014701927,0.326268026,0.281691325,0.250748284,0.430166786,0.626147189777987,1,0.995789577967109
