"","rRichness","cv","varrat","AvgPlotRich","Evenness","Jaccard","Turnover","Npatches","growrt","competition","env_var","disp","patch_het","autocorr","sp_mean_synchrony","jacc.tu","jacc.ne"
"1",0.395971701501113,0.311355589082748,0.981349304480454,6.12581699346405,0.807187025567253,0.932199546485261,0.00123478373478373,36,0.216142758,0.410848627,0.389341069,0.029009461,0.143275898,0.08013824,0.831342530174463,1,0.932199546485261
"2",-0.0116885369532428,0.0165819982623493,0.386125450983115,38.219362745098,0.887637300948679,0.967498489882211,0.00860518281275529,16,0.114921984,0.123959201,0.080477785,0.070624833,0.201687975,0.228137785,0.104839001686673,0.982626933789725,0.984871556092486
"3",0.395678733031674,0.193823344586262,1.65457727591931,15.6797385620915,0.757574980783614,1,0.00273399210959463,9,0.045171966,0.061542845,0.491537607,0.090570649,0.056750166,0.318871724,0.652507152002426,1,1
"4",0.00700829562594268,0.0645197859258058,0.254837187430101,14.3002450980392,0.755019003690217,0.821700528895769,0.00361881977423521,16,0.022288056,0.439785349,0.151195336,0.004066135,0.396580611,0.44299687,0.351148772110944,0.903656690746474,0.918043838149295
"5",0.311370286576169,0.355939783552578,2.74711790202875,37.6176470588235,0.792438704061372,0.989772727272727,0.0136534519028317,16,0.13429312,0.121667663,0.287132147,0.058663701,0.489068281,0.417191491,0.359959483085478,0.995075757575758,0.99469696969697
"6",0.0501940006771939,0.163078437698831,4.58563437277522,9.32172869147659,0.781201665297207,0.888503857253857,0.0183179014052343,49,0.142473981,0.425981584,0.383134415,0.120864986,0.193097566,0.69644001,0.319436597744812,0.941721968507683,0.946781888746174
"7",0.0541299596761782,0.140008157070761,0.541597849138303,13.890756302521,0.86939234929685,0.997278911564626,0.00839193254671026,49,0.246617553,0.366474253,0.167534261,0.04587912,0.485832288,0.331513147,0.502937831861464,1,0.997278911564626
"8",-0.0108364576599871,0.0879309893681406,3.48214262543732,37.1051198257081,0.881234908236147,0.998611111111111,0.0126955433953447,36,0.199883629,0.100665297,0.173426482,0.189415042,0.442860581,0.065138793,0.1739674351792,1,0.998611111111111
"9",-0.00514242620124973,0.0206852520985433,0.579581069036762,18.7941176470588,0.856008050359596,0.975585789871504,0.0220829385432614,36,0.236990411,0.274418839,0.060400725,0.190989825,0.463349222,0.52011771,0.030021001742075,1,0.975585789871504
"10",0.0753720462543992,0.160437162742815,2.66075626700325,14.1677559912854,0.804303790613886,0.952387914230019,0.0149310827981254,9,0.175381932,0.385837289,0.30881005,0.040342556,0.346697218,0.437397215,0.329745427739059,0.994135802469136,0.958252111760884
"11",0.238296318527411,0.265046118237991,2.218384963407,22.6602641056423,0.825440405837151,0.954296867056367,0.0189172242576046,49,0.10305526,0.282409627,0.251605563,0.078406033,0.216170458,0.496683338,0.426731913521673,0.993093255364543,0.961203611691824
"12",0.103157365510307,0.132783864971612,0.965925306290879,18.1655773420479,0.911940291881201,1,0.00751537965263455,9,0.11256002,0.151880512,0.329016816,0.125891804,0.20936247,0.198200949,0.393452409303802,1,1
"13",0.734381598793363,0.367161831849936,2.2932453525625,23.7494553376906,0.816877912709117,0.926785714285714,0.0158261774810983,9,0.227121766,0.148035994,0.322096723,0.044613688,0.0491522,0.357773691,0.613297360973755,0.954352111214856,0.972433603070858
"14",0.504529350201619,0.312958843695815,3.50762409800482,36.062024809924,0.844858291507684,0.987406244549102,0.00848864068592404,49,0.021007036,0.045133238,0.488711259,0.044979215,0.093380591,0.180368017,0.597593694539299,1,0.987406244549102
"15",0.107300150829563,0.284366252097377,3.7691012592012,39.7757352941176,0.901292309302972,0.986413043478261,0.0139228462219394,16,0.236588194,0.123811114,0.35769407,0.090467929,0.490919215,0.297504757,0.448124359454989,0.997826086956522,0.988586956521739
"16",0.176010558069382,0.122187269817143,0.521179099563466,29.9754901960784,0.799016293838346,0.916605654237233,0.00925170869308297,16,0.18173359,0.183452947,0.20306193,0.025187472,0.461237677,0.127973093,0.332757114641619,0.954260802155539,0.962344852081694
"17",0.396022265316383,0.223856248670064,1.409208967402,12.2581699346405,0.758340314795381,0.953677248677249,0.0122677155561059,36,0.033270815,0.401466713,0.262505168,0.069711654,0.009669101,0.182847385,0.427557085671583,0.989259259259259,0.964417989417989
"18",0.00966555853110475,0.03594482724877,0.224439364058684,21.1072428971589,0.837687414462034,0.883093264136104,0.00666841100881473,49,0.047241323,0.343552747,0.103000024,0.019544734,0.064517856,0.390672944,0.206969450293937,0.927082400683738,0.956010863452366
"19",0.653505279034691,0.466990598547909,3.98090812167821,15.8807843137255,0.848241719134549,0.933416149068323,0.00915860515033238,25,0.226352411,0.189845094,0.390642124,0.014520922,0.388844612,0.401186968,0.585150900806481,0.975699228307924,0.957716920760399
"20",0.367969033767353,0.400466215645927,2.56146818005624,12.4517807122849,0.777862949163051,0.990433673469388,0.030323491004255,49,0.075409824,0.442722384,0.283952769,0.194164861,0.286208802,0.689409816,0.568337268723352,1,0.990433673469388
"21",0.188112906701142,0.152261881582883,1.38864845309982,24.9444444444444,0.88869354350724,0.964934492315445,0.01222130107998,36,0.040424834,0.05404635,0.403122548,0.157138417,0.317746457,0.147127179,0.513938812547806,0.993197278911565,0.97173721340388
"22",0.123380844645551,0.227056916532791,2.66424270208495,23.3419117647059,0.82981585959073,0.950102583117044,0.0174301927059484,16,0.155208486,0.185462984,0.46043869,0.110085724,0.108566988,0.119550377,0.363248196684116,0.974987640588308,0.975114942528736
"23",0.0916997568258072,0.30552794647713,3.3029908434943,35.8471388555422,0.864115357239534,1,0.00530779579282833,49,0.144678943,0.010787762,0.413619925,0.101719715,0.280141884,0.458211883,0.703437847034007,1,1
"24",0.0722473604826546,0.124379224736065,0.70792008350008,14.4989106753813,0.827961169772248,0.959876543209876,0.0199636517721169,9,0.111387619,0.360131614,0.233252672,0.116014135,0.189638197,0.381916514,0.342944601147816,0.990740740740741,0.969135802469136
"25",0.138675213675214,0.173217892554941,2.88804798860942,41.7450980392157,0.82459073429811,0.995271867612293,0.0100338222742256,9,0.219020905,0.148188458,0.19198259,0.050089697,0.257134321,0.582679271,0.383703835623826,1,0.995271867612293
"26",-0.05201860231272,0.126702301142959,1.41385665428721,16.5185185185185,0.797191966457009,0.966871091871092,0.0242860857589078,9,0.240952987,0.37897903,0.238180091,0.119435971,0.493574938,0.095598763,0.0925864892188421,1,0.966871091871092
"27",0.424851171237726,0.391006124104034,5.93168468039296,25.62424969988,0.798779433357234,0.93458419810984,0.0261150780162432,49,0.216101979,0.250470671,0.462357409,0.161188701,0.188005712,0.195747898,0.395433977432909,0.972655824740872,0.961928373368968
